country,date,GDP_PER_CAPITA,LIFE_EXPECTANCY,YOUTH_UNEMPLOYED,HIGH_TECH_EXPORTS,HOMICIDE_INDEX,RULE_OF_LAW_INDEX,INCOME_INEQUALITY,GENDER_PARITY_TERTIARY_EDUCATION
Austria,2019,55833.3156857561,81.7926829268293,,11.4986713790723,,98.55769,,
Austria,2018,55297.6182880367,81.6926829268293,,11.6552880018367,0.96722860774,98.55769,30.8,0.9901
Austria,2017,54169.9639937065,81.6439024390244,,12.8866860774262,0.79365961209,97.11539,29.7,0.98915
Austria,2016,53269.3062047537,81.6414634146342,12.199292331934,14.4581255068043,0.65162919875,95.67308,30.8,0.99489
Austria,2015,52798.0994607541,81.190243902439,16.5427714586258,15.0346729987852,0.53003531533,96.15385,30.5,1.01817
Austria,2014,52857.0563215416,81.490243902439,14.8183479905128,15.4907688373434,0.52233231827,96.63461,30.5,0.99179
Austria,2013,52921.8171022969,81.1365853658537,13.5352090001106,15.3701489489307,0.72462150506,97.65258,30.8,0.99428
Austria,2012,53221.0786648309,80.9365853658537,9.85510498285294,14.5461379972239,0.92916799475,97.65258,30.5,0.9898
Austria,2011,53102.950844304,80.9829268292683,11.4029407501221,13.2578191658492,0.88720637757,96.71362,30.8,0.99784
Austria,2010,51769.1455641151,80.5804878048781,12.1455952525139,13.7079191267951,0.68965968267,96.68246,30.3,0.99568
Austria,2009,50957.6063796813,80.3317073170732,12.4114133417606,13.4398317500699,0.60912556084,96.20853,31.5,1.00957
Austria,2008,53089.8763414956,80.4317073170732,6.57708272337914,12.6652164906223,0.69531650388,98.55769,30.4,0.99407
Austria,2007,52489.7572106205,80.1804878048781,8.18519443273544,12.9842836726452,0.54127322618,99.52153,30.6,0.99202
Austria,2006,50767.8484448075,79.8804878048781,8.69790315628052,,0.73623970999,98.56459,29.6,0.99079
Austria,2005,49316.2647023136,79.3317073170732,9.93236973881722,,0.65425552022,97.60766,28.7,0.99253
Bulgaria,2019,23191.5745846967,74.9146341463415,,10.8524526843768,,54.32692,,
Bulgaria,2018,22208.4522754771,74.9634146341464,,10.3754076053885,1.3046665939,52.40385,41.3,0.99173
Bulgaria,2017,21387.2766420381,74.8146341463415,,9.64783299943335,1.4502033945,51.44231,40.4,0.98384
Bulgaria,2016,20513.10095142,74.8121951219512,52.7008175849915,8.97770144256618,1.1045941609,51.44231,40.6,0.98611
Bulgaria,2015,19620.1539761978,74.6146341463415,63.7041866779327,8.43316241385342,1.7500634398,52.40385,38.6,0.98907
Bulgaria,2014,18747.370050962,74.4658536585366,53.3867835998535,7.56526035309829,1.5733582421,54.32692,37.4,0.99392
Bulgaria,2013,18296.146891746,74.8609756097561,42.1604573726654,8.28439748707501,1.4951800334,51.64319,36.6,0.99171
Bulgaria,2012,18134.9608435703,74.3146341463415,43.7019199132919,8.04905123508332,1.9225506602,52.11267,36.0,0.99008
Bulgaria,2011,17966.1580585619,74.1634146341463,38.1009757518768,7.83551606256352,1.7347342035,51.17371,34.3,0.99211
Bulgaria,2010,17440.671883099,73.5121951219512,35.2943807840347,8.42235208400495,1.9932630403,52.60664,35.7,0.98907
Bulgaria,2009,17229.8494817825,73.4121951219512,28.0283808708191,8.69095753351995,2.007089307,54.50237,33.8,0.99227
Bulgaria,2008,17717.1218284588,72.9634146341463,17.8823485970497,7.01580469928353,2.285992554,52.40385,33.6,0.98854
Bulgaria,2007,16583.9587844953,72.6634146341463,13.2786989212036,6.32829448509292,2.3361170962,53.11005,36.1,0.98814
